Label,Trial_ID,Time,S0,S1,S2,S3,S4
bottle,11,20.2,3251353.39,3560417.07,8936151.16,10454201.41,11762934.56
bottle,11,20.25,3255542.44,3562569.37,8983501.39,10516206.57,11774857.93
bottle,11,20.3,3273340.37,3558587.85,8939025.19,10524502.85,11776269.69
bottle,11,20.35,3252869.56,3561102.83,8940103.32,10516242.48,11781969.27
bottle,11,20.4,3256237.9,3585754.84,8937333.21,10460871.65,11849072.46
bottle,11,20.45,3253957.74,3562190.27,8925632.4,10525284.92,11779325.59
bottle,11,20.5,3254265.59,3565586.51,8979365.16,10469041.86,11838174.94
bottle,11,20.55,3256195.09,3583696.28,8937871.13,10532370.95,11760827.72
bottle,11,20.6,3255232.26,3584651.46,8941912.3,10524493.6,11850652.83
bottle,11,20.65,3270971.95,3560587.71,8939257.47,10523381.19,11775116.68
bottle,11,20.7,3252362.81,3583451.45,8928103.37,10462480.9,11832932.0
bottle,11,20.75,3255901.85,3564341.93,8941286.77,10530475.32,11837664.08
bottle,11,20.8,3252645.55,3585482.2,8990341.04,10454774.77,11837072.04
bottle,11,20.85,3272124.56,3584568.78,8990493.56,10468701.01,11837561.47
bottle,11,20.9,3254016.16,3561798.97,8940113.1,10526826.13,11766991.34
bottle,11,20.95,3270802.2,3586040.96,8995958.99,10455532.33,11776604.62
bottle,11,21.0,3253528.32,3580040.33,8980673.4,10525669.19,11853500.58
bottle,11,21.05,3254643.84,3579961.15,8993760.17,10470990.24,11849404.49
bottle,11,21.1,3272888.45,3582074.23,8928834.04,10519101.62,11846573.25
bottle,11,21.15,3251766.6,3583073.43,8981025.01,10534733.89,11842667.43
bottle,11,21.2,3272430.03,3581927.93,8934754.61,10522449.47,11834395.73
bottle,11,21.25,3250662.12,3583365.87,8996821.96,10526749.9,11838597.18
bottle,11,21.3,3275954.8,3582114.65,8982188.9,10526072.19,11839176.19
bottle,11,21.35,3254658.31,3561456.89,8927863.03,10454911.7,11833497.02
bottle,11,21.4,3272450.66,3563148.12,8935856.82,10458647.69,11832930.84
bottle,11,21.45,3252503.43,3560364.95,8993094.24,10452899.36,11782373.04
bottle,11,21.5,3256096.96,3584425.03,8929423.17,10455688.73,11773277.12
bottle,11,21.55,3275769.35,3559896.09,8928480.51,10461035.53,11782411.3
bottle,11,21.6,3270157.39,3561842.51,8991652.88,10454628.07,11771788.61
bottle,11,21.65,3251028.65,3564965.33,8940155.18,10465200.36,11845891.56
bottle,11,21.7,3270165.49,3563920.65,8995583.32,10456303.49,11769452.33
bottle,11,21.75,3274092.68,3582459.88,8985846.43,10458739.66,11773059.84
bottle,11,21.8,3251691.46,3580234.33,8939918.13,10529648.02,11832159.21
bottle,11,21.85,3272029.25,3580233.62,8981612.82,10529093.41,11775703.81
bottle,11,21.9,3274232.94,3563097.45,8931399.13,10452460.81,11851291.43
bottle,11,21.95,3275397.37,3582888.39,8988597.43,10522472.35,11835942.47
bottle,12,22.0,3250355.3,3581758.73,8937198.06,10526391.38,11910591.89
bottle,12,22.05,3251513.82,3584570.06,8943972.95,10468560.34,11924147.66
bottle,12,22.1,3269597.09,3578973.57,8989818.07,10453427.46,11903765.9
bottle,12,22.15,3269874.1,3606099.22,8940289.88,10470590.74,11850388.26
bottle,12,22.2,3246595.39,3582326.51,9000544.2,10451176.23,11923109.68
bottle,12,22.25,3268077.83,3582719.41,9000666.92,10527336.59,11834297.97
bottle,12,22.3,3250533.58,3581415.33,8932803.28,10453938.61,11833306.59
bottle,12,22.35,3269076.78,3607525.7,8946021.25,10451411.09,11830852.41
bottle,12,22.4,3270767.28,3604586.02,8945968.68,10454217.07,11834785.39
bottle,12,22.45,3267907.55,3581600.8,8938481.24,10468528.18,11836158.78
bottle,12,22.5,3267469.93,3602005.52,8997937.9,10515364.29,11839361.78
bottle,12,22.55,3252452.07,3604828.18,8985932.65,10452604.57,11853268.67
bottle,12,22.6,3268633.79,3603111.73,8948697.07,10458797.91,11912692.47
bottle,12,22.65,3268501.03,3579755.44,8948833.23,10521550.44,11914145.99
bottle,12,22.7,3266782.39,3607527.46,8934960.55,10526493.53,11917156.48
bottle,12,22.75,3266175.58,3581910.3,8985910.72,10521786.5,11838605.15
bottle,12,22.8,3270048.05,3605029.9,8985183.23,10469360.83,11912217.66
bottle,12,22.85,3266458.69,3606692.03,8997562.85,10467801.23,11903292.39
bottle,12,22.9,3269480.04,3586059.83,8944060.89,10462237.64,11900925.76
bottle,12,22.95,3247572.07,3603319.56,9000391.84,10463540.54,11908905.71
bottle,12,23.0,3249399.28,3601718.41,8987639.45,10452407.13,11910461.73
bottle,12,23.05,3270462.24,3580288.46,8988945.28,10456240.95,11851423.75
bottle,12,23.1,3249358.46,3607396.35,8942417.46,10525678.74,11912960.86
bottle,12,23.15,3252654.61,3604789.67,8933333.51,10528104.51,11830264.49
bottle,12,23.2,3271500.69,3600551.99,8944044.44,10471372.24,11847723.75
bottle,12,23.25,3250695.98,3580989.73,8937132.53,10458245.42,11922438.33
bottle,12,23.3,3270712.19,3600990.01,8996043.89,10532687.6,11911922.82
bottle,12,23.35,3269100.61,3585514.26,8997658.36,10470983.97,11915356.41
bottle,12,23.4,3270267.25,3602045.71,8948269.31,10531734.92,11842561.66
bottle,12,23.45,3246867.76,3601763.04,8999212.65,10534044.39,11901121.41
bottle,12,23.5,3269661.86,3606424.24,8990614.85,10526956.46,11849673.85
bottle,12,23.55,3248049.67,3607288.42,8946477.22,10464042.22,11838321.36
bottle,12,23.6,3247406.5,3601095.71,8944938.49,10516494.62,11904958.29
bottle,12,23.65,3249948.09,3603682.95,8998073.22,10471764.41,11915496.27
bottle,12,23.7,3270584.76,3604782.98,8945829.05,10453048.89,11903437.28
bottle,12,23.75,3267094.43,3579574.14,8935950.55,10470633.4,11847873.93
bottle,12,23.8,3250274.51,3585110.8,9001002.85,10518070.9,11913557.78
bottle,12,23.85,3265959.88,3600907.61,9002729.25,10529311.43,11922703.56
