Label,Trial_ID,Time,S0,S1,S2,S3,S4
ball,6,10.05,4558306.06,4987678.51,10368150.29,11832193.36,12848791.72
ball,6,10.1,4583157.08,5017810.49,10368409.64,11765381.17,12856317.46
ball,6,10.15,4556302.77,4995491.28,10425026.83,11826271.39,12768635.05
ball,6,10.2,4553860.73,4991858.45,10441683.01,11765802.09,12832570.43
ball,6,10.25,4554300.78,4987048.49,10380516.87,11822607.25,12772308.45
ball,6,10.3,4561309.04,4993938.15,10425290.76,11827320.72,12855413.75
ball,6,10.35,4554968.74,5024373.23,10436524.35,11752407.42,12847528.83
ball,6,10.4,4583924.67,4993000.33,10379060.02,11828622.7,12837207.82
ball,6,10.45,4585014.41,5024378.29,10434866.89,11825846.53,12762559.55
ball,6,10.5,4558886.49,5021553.5,10377774.06,11838169.07,12778981.72
ball,6,10.55,4582019.8,5024044.11,10373140.65,11752567.97,12839603.22
ball,6,10.6,4561106.45,4995331.69,10366036.42,11834834.51,12839316.65
ball,6,10.65,4586011.0,4991554.79,10361927.97,11765881.29,12763936.64
ball,6,10.7,4582802.61,4987652.16,10370256.77,11824345.61,12845056.36
ball,6,10.75,4558379.29,5020526.58,10380592.2,11816881.87,12846543.17
ball,6,10.8,4561569.83,4993678.59,10369217.97,11766258.44,12769341.42
ball,6,10.85,4552876.97,4992712.83,10426388.23,11747785.02,12835394.88
ball,6,10.9,4555238.2,4988170.56,10427687.12,11768491.89,12769084.68
ball,6,10.95,4581079.35,5020917.97,10371327.78,11816764.34,12759347.91
ball,6,11.0,4581552.94,4991917.48,10433351.11,11755165.76,12779207.84
ball,6,11.05,4585528.65,4989048.04,10373164.52,11757725.37,12856503.74
ball,6,11.1,4585654.29,4986738.74,10435937.66,11749991.1,12759058.24
ball,6,11.15,4583093.27,4988069.52,10378631.73,11757835.46,12770438.67
ball,6,11.2,4588906.15,5022633.27,10433610.98,11755860.64,12758461.8
ball,6,11.25,4553650.47,4990329.84,10370037.61,11765527.4,12776607.23
ball,6,11.3,4585192.14,5019665.74,10368226.42,11759199.17,12844511.98
ball,6,11.35,4586812.97,4994109.96,10364419.26,11766474.39,12759402.45
ball,6,11.4,4558182.96,5021667.06,10369119.12,11817497.83,12759247.7
ball,6,11.45,4557737.03,5025503.06,10437140.98,11757410.41,12768071.85
ball,6,11.5,4589138.03,4991198.95,10441033.25,11757971.54,12758937.4
ball,6,11.55,4589191.41,5021074.87,10380776.73,11751740.35,12763513.12
ball,6,11.6,4557210.54,5017601.0,10443004.96,11746003.5,12850609.3
ball,6,11.65,4555134.32,4987964.11,10438391.46,11820719.47,12779432.8
ball,6,11.7,4582776.74,5020706.68,10377102.78,11838544.94,12839571.05
ball,6,11.75,4583609.3,4988373.91,10427962.59,11818995.95,12832332.48
ball,6,11.8,4586216.51,4989171.33,10436061.1,11747159.55,12768339.26
ball,6,11.85,4556201.16,5019518.58,10433001.18,11823467.98,12761478.07
ball,6,11.9,4554482.21,5017910.16,10444220.27,11760971.53,12763176.82
ball,6,11.95,4580508.92,5020798.53,10371146.29,11746917.99,12836004.0
ball,7,12.0,4561966.39,5057595.2,10388263.86,11764242.8,12849963.5
ball,7,12.05,4531949.28,5023782.72,10387914.31,11838687.62,12853869.54
ball,7,12.1,4557438.77,5021556.31,10447985.18,11838742.65,12916990.68
ball,7,12.15,4535857.98,5054320.87,10447010.9,11827136.27,12937429.11
ball,7,12.2,4563211.88,5051301.53,10388171.06,11827592.87,12852341.22
ball,7,12.25,4531270.9,5024922.93,10453726.33,11756175.94,12847791.63
ball,7,12.3,4530152.23,5057488.62,10445148.48,11838611.34,12931120.31
ball,7,12.35,4535336.37,5026351.34,10391425.81,11826572.29,12848493.0
ball,7,12.4,4555679.96,5018771.53,10381350.47,11773978.88,12849904.8
ball,7,12.45,4556041.14,5053664.13,10441728.1,11824284.61,12838996.07
ball,7,12.5,4557248.04,5026667.59,10446833.34,11757028.77,12844547.4
ball,7,12.55,4532493.94,5055317.79,10452364.77,11827402.46,12927700.81
ball,7,12.6,4536030.98,5027126.18,10387914.29,11753791.96,12928855.88
ball,7,12.65,4534923.77,5022173.93,10379992.51,11754419.13,12918988.7
ball,7,12.7,4561547.64,5022302.84,10447974.82,11768215.58,12849006.11
ball,7,12.75,4534535.35,5047960.61,10396144.31,11771888.7,12926723.31
ball,7,12.8,4535592.36,5057462.72,10453045.37,11767989.8,12937351.23
ball,7,12.85,4532999.91,5051756.68,10390628.18,11754594.76,12845663.93
ball,7,12.9,4532348.01,5021796.42,10449086.74,11762772.62,12840785.85
ball,7,12.95,4532574.4,5050861.2,10453260.34,11761125.58,12933833.91
ball,7,13.0,4532619.1,5052979.47,10456599.58,11753095.03,12859865.63
ball,7,13.05,4531752.46,5047908.89,10380836.08,11765259.78,12921167.96
ball,7,13.1,4532880.19,5050523.43,10447576.08,11755071.14,12858951.55
ball,7,13.15,4531488.0,5050384.86,10391872.32,11762555.1,12857530.84
ball,7,13.2,4561676.01,5049163.89,10387605.2,11823742.31,12920019.3
ball,7,13.25,4560925.69,5022350.18,10443921.82,11767966.5,12846322.76
ball,7,13.3,4536700.57,5057175.66,10448791.26,11753922.01,12857764.37
ball,7,13.35,4563327.5,5050116.2,10451494.37,11752181.35,12845201.22
ball,7,13.4,4555340.06,5049178.74,10392628.46,11823285.44,12921722.78
ball,7,13.45,4528762.86,5027502.68,10449705.24,11758857.4,12934976.34
ball,7,13.5,4534262.33,5025824.94,10393849.99,11837801.52,12858305.94
ball,7,13.55,4559444.68,5049858.67,10450449.59,11844290.0,12842837.32
ball,7,13.6,4560332.47,5020741.18,10447470.94,11762282.88,12840287.9
ball,7,13.65,4531135.06,5052547.69,10396463.26,11831122.1,12860519.78
ball,7,13.7,4536475.63,5026571.89,10392976.12,11762614.2,12861284.84
ball,7,13.75,4556250.26,5026494.43,10442634.28,11841799.67,12859379.01
ball,7,13.8,4561979.92,5048596.99,10395626.54,11825614.14,12861500.3
ball,7,13.85,4529891.44,5052000.31,10394375.25,11824375.34,12930253.6
ball,7,13.9,4529818.84,5053045.32,10386248.24,11843600.08,12932990.26
ball,7,13.95,4557944.4,5019750.92,10451841.19,11834938.81,12860377.97
ball,8,14.0,4558060.06,5021514.91,10375146.3,11751032.48,12873929.27
ball,8,14.05,4555847.71,4984958.83,10383430.86,11752247.03,12860424.31
ball,8,14.1,4560145.94,4984683.96,10305590.8,11755256.25,12928150.25
ball,8,14.15,4535107.69,4987693.17,10314086.25,11815285.15,12864852.3
ball,8,14.2,4559380.74,5014967.14,10374636.67,11826501.38,12939950.89
ball,8,14.25,4554200.14,5016412.6,10320833.86,11737937.45,12873609.35
ball,8,14.3,4561267.01,5020803.76,10306528.72,11740346.59,12933122.18
ball,8,14.35,4527452.72,5018635.17,10302238.75,11827598.48,12931849.19
ball,8,14.4,4559828.57,4983775.25,10364629.0,11830074.6,12940604.76
ball,8,14.45,4558387.96,4981782.41,10382101.09,11748743.04,12849848.3
ball,8,14.5,4554334.47,4991444.62,10373701.52,11825389.49,12871426.39
ball,8,14.55,4556377.38,5021153.83,10311672.34,11754475.69,12935304.24
