Label,Trial_ID,Time,S0,S1,S2,S3,S4
mouse,20,38.4,3352944.62,3420858.72,9185170.7,10987373.77,12170587.89
mouse,20,38.45,3355363.86,3402586.45,9180532.0,10913656.74,12171357.55
mouse,20,38.5,3373814.83,3400977.84,9183501.5,10994669.32,12176379.94
mouse,20,38.55,3349913.92,3418540.71,9183041.64,10923691.35,12175695.43
mouse,20,38.6,3352398.48,3421537.29,9196274.62,10985665.96,12181282.05
mouse,20,38.65,3354642.62,3400344.5,9135869.9,10990517.94,12106803.64
mouse,20,38.7,3354521.13,3401077.49,9131891.31,10916299.47,12103180.62
mouse,20,38.75,3354219.36,3398864.27,9138587.27,10995656.85,12170916.32
mouse,20,38.8,3356182.9,3421098.71,9125933.04,10916133.95,12092104.69
mouse,20,38.85,3350372.07,3422173.06,9194584.19,10989585.77,12162986.51
mouse,20,38.9,3371480.05,3422564.75,9188392.05,10928216.11,12172979.24
mouse,20,38.95,3353136.05,3402294.58,9128563.45,10927208.12,12167176.14
mouse,20,39.0,3375769.14,3398123.97,9134586.76,10930375.46,12093477.24
mouse,20,39.05,3356047.86,3398041.09,9128323.3,10914460.15,12163678.97
mouse,20,39.1,3375900.86,3419669.11,9131375.97,10917720.31,12086639.3
mouse,20,39.15,3375778.64,3400977.49,9189659.99,10978634.16,12095420.83
mouse,20,39.2,3369938.55,3401211.22,9140756.15,10910713.67,12174555.03
mouse,20,39.25,3349796.01,3399443.03,9131213.06,10997917.02,12104825.52
mouse,20,39.3,3376006.0,3403683.32,9130946.91,10910883.05,12108412.99
mouse,20,39.35,3354943.15,3418506.99,9131750.74,10919641.99,12103943.04
mouse,20,39.4,3354175.84,3401875.96,9197410.79,10993526.42,12167514.46
mouse,20,39.45,3353050.14,3403973.46,9126771.41,10929715.22,12171187.09
mouse,20,39.5,3371614.17,3402552.7,9185882.08,10914009.86,12169512.67
mouse,20,39.55,3351660.39,3400477.24,9183744.04,10995753.04,12168121.62
mouse,20,39.6,3375693.94,3421797.54,9126012.6,10991348.1,12100115.63
mouse,20,39.65,3370599.3,3418300.27,9190724.86,10918055.25,12160709.02
mouse,20,39.7,3372647.63,3401213.55,9185862.72,10910961.77,12090435.3
mouse,20,39.75,3351815.32,3421888.25,9186765.59,10995187.39,12164014.3
mouse,20,39.8,3353285.25,3422312.92,9140485.29,10924628.93,12092035.41
mouse,20,39.85,3372683.57,3422370.83,9140568.23,10989880.76,12175156.41
