Label,Trial_ID,Time,S0,S1,S2,S3,S4
ruler,6,10.6,4947797.92,5307614.94,10484813.36,11741425.33,13445773.22
ruler,6,10.65,4942297.75,5278006.36,10532997.06,11827482.16,13361942.97
ruler,6,10.7,4912330.1,5271058.9,10546545.13,11750781.48,13345621.79
ruler,6,10.75,4946695.49,5272377.94,10550685.01,11830410.52,13437558.66
ruler,6,10.8,4943221.92,5269061.15,10536947.92,11814686.38,13436799.89
ruler,6,10.85,4910705.28,5301674.09,10470953.07,11809066.24,13348282.11
ruler,6,10.9,4947024.67,5269892.44,10553394.63,11746196.0,13350164.42
ruler,6,10.95,4945733.42,5275762.32,10475522.77,11744985.02,13441281.65
ruler,6,11.0,4912867.09,5269687.76,10550423.11,11827607.16,13433509.02
ruler,6,11.05,4948959.96,5271801.31,10549462.82,11747263.57,13444144.7
ruler,6,11.1,4940603.39,5271204.41,10479134.21,11738962.37,13356371.77
ruler,6,11.15,4912468.05,5305890.82,10483977.76,11740992.95,13368147.13
ruler,6,11.2,4944489.66,5269792.8,10473999.27,11740073.23,13367161.04
ruler,6,11.25,4940261.38,5304492.24,10548234.83,11739565.14,13435302.77
ruler,6,11.3,4914253.05,5275319.32,10550288.34,11822524.18,13438959.28
ruler,6,11.35,4914672.76,5277328.81,10552708.5,11821333.55,13432734.57
ruler,6,11.4,4939705.74,5272275.98,10478481.68,11738051.05,13435723.12
ruler,6,11.45,4946671.46,5270727.21,10473531.61,11739061.88,13427258.73
ruler,6,11.5,4917664.1,5309107.15,10477017.92,11754277.38,13354498.78
ruler,6,11.55,4948916.32,5275404.35,10473714.45,11829249.28,13434037.96
ruler,6,11.6,4909720.5,5306753.37,10542621.16,11809975.7,13355671.42
ruler,6,11.65,4941374.37,5300209.63,10553170.72,11750656.72,13347753.1
ruler,6,11.7,4914832.02,5302898.71,10475029.2,11738373.27,13358255.35
ruler,6,11.75,4946544.31,5302897.25,10540756.44,11739423.19,13366910.5
